d_host_is_superhost,n_host_listings_count,n_host_total_listings_count,d_host_has_profile_pic,d_host_identity_verified,f_neighbourhood_cleansed,n_latitude,n_longitude,f_property_type,n_accommodates,n_bedrooms,n_beds,price,n_minimum_nights,n_maximum_nights,n_minimum_minimum_nights,n_maximum_minimum_nights,n_minimum_maximum_nights,n_maximum_maximum_nights,n_minimum_nights_avg_ntm,n_maximum_nights_avg_ntm,d_has_availability,n_availability_30,n_availability_60,n_availability_90,n_availability_365,n_number_of_reviews,n_number_of_reviews_ltm,n_number_of_reviews_l30d,n_review_scores_rating,n_review_scores_accuracy,n_review_scores_cleanliness,n_review_scores_checkin,n_review_scores_communication,n_review_scores_location,n_review_scores_value,d_instant_bookable,n_calculated_host_listings_count,n_calculated_host_listings_count_entire_homes,n_calculated_host_listings_count_private_rooms,n_calculated_host_listings_count_shared_rooms,n_reviews_per_month,n_p_host_response_rate,n_p_host_acceptance_rate,n_bathrooms,n_dt_host_since_to_today,n_dt_first_review_to_today,n_dt_last_review_to_today,d_tv,d_ac,d_backyard,d_baking_sheet,d_bathtub,d_bbq,d_board_games,d_brekkie,d_coffee,d_ceiling_fan,d_clothing_storage,d_dedicated_workspace,d_dishwasher,d_dryer,d_drying_rack,d_eco,d_wifi,d_fire_guard,d_first_aid,d_fitness,d_heating,d_high_chair,d_organic,d_hot_tub,d_spa,d_fireplace,d_iron,d_bluetooth,d_nespresso,d_kitchen_aid,d_rice_maker,d_mosquito_net,d_laundromat,d_security_camera,d_free_parking,d_long_term,d_pool,d_pets_allowed,d_beachfront,d_lake_access,d_kayak,d_piano,d_pingpong,d_outdoor_dining_area,d_outdoor_furniture,d_outdoor_pool,d_outdoor_shower,d_game_console,d_nintendo,d_ps,d_alexa,d_amazon_prime,d_apple,d_bang_and_olufsen,d_beats,d_bosch,d_boombox,d_bose,d_chromecast,d_google,d_jbl,d_jvc,d_netlix,d_pioneer,d_aroma_zone,d_attitude,d_aveda,d_bella_pella,d_costco,d_dove,d_dumarchand,d_garnier,d_head_and_shoulders,d_ivory,d_kiehls,d_kirkland,d_loreal,d_lemieux,d_melaleuca,d_nivea,d_olay,d_ordinaire,d_organix,d_pantene,d_plusieurs,d_baby_bath,d_baby_monitor,d_baby_safety_gates,d_babysitter_rec,d_crib,d_children,d_danby,d_divers,d_electrolux,d_fisher_and_paykel,d_frigidaire,d_galanz,d_induction,d_inglis,d_kenmore,d_lg,d_miele,d_samsung,d_hv_facebook,d_hv_google,d_hv_government_id,d_hv_jumio,d_hv_manual,d_hv_kba,d_hv_phone,d_hv_reviews,d_hv_selfie,d_hv_sent_id,d_hv_sesame,d_hv_email,d_missing_n_review_scores_rating,d_missing_n_review_scores_accuracy,d_missing_n_review_scores_cleanliness,d_missing_n_review_scores_checkin,d_missing_n_review_scores_communication,d_missing_n_review_scores_location,d_missing_n_review_scores_value,d_missing_n_reviews_per_month,d_missing_n_p_host_response_rate,d_missing_n_p_host_acceptance_rate,d_missing_n_dt_first_review_to_today,d_missing_n_dt_last_review_to_today,n_squared_number_of_reviews,n_cubic_number_of_reviews,n_ln_host_since_to_today
0,1,1,1,1,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48,-73.6299,Entire rental unit,4,2,4,130,7,120,7,7,120,120,7,120,1,0,0,0,40,62,0,0,4.84,4.91,4.8,4.93,4.92,4.8,4.91,0,1,1,0,0,0.5,0,0,1,3835,3768,918,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,3844,238328,8.252185436003328
1,17,17,1,1,Le Sud-Ouest,45.47944,-73.5582,Entire rental unit,4,1,1,83,90,1125,90,90,1125,1125,90,1125,1,10,40,70,345,18,0,0,4.61,4.67,4.44,4.83,4.94,4.28,4.56,1,12,12,0,0,0.16,0,0,1,3821,3515,2078,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,324,5832,8.248529124800218
0,1,1,1,1,Baie-d'Urfé,45.41282,-73.90712,Entire guest suite,2,1,1,79,2,60,2,2,1125,1125,2,1125,1,0,0,0,70,166,7,1,4.85,4.82,4.94,4.96,4.91,4.82,4.86,0,1,1,0,0,1.68,0,0,1,4003,3019,71,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,27556,4574296,8.295049140435111
0,2,2,1,1,Rosemont-La Petite-Patrie,45.54872,-73.57541,Entire rental unit,2,1,1,42,60,91,60,60,91,91,60,91,1,0,20,50,91,1,0,0,3,3,1,5,5,5,3,0,1,1,0,0,0.04,0,0,1,3799,892,892,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,8.242756345714477
0,1,1,1,1,Rosemont-La Petite-Patrie,45.53951,-73.59968,Entire rental unit,2,1,1,65,3,365,3,3,365,365,3,365,1,0,0,0,0,1,0,0,0,4,4,4,4,3,4,0,1,1,0,0,0.01,0,0,1,3793,3453,3453,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,8.24117615049496
1,4,4,1,1,Villeray-Saint-Michel-Parc-Extension,45.53839,-73.61759,Entire rental unit,3,1,2,125,32,365,32,32,365,365,32,365,1,0,0,0,101,22,0,0,4.89,4.95,4.9,4.95,4.81,4.86,4.67,0,5,5,0,0,0.19,0,0,1,3948,3566,679,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,484,10648,8.28121766128665
0,1,1,1,1,Villeray-Saint-Michel-Parc-Extension,45.55275,-73.60055,Entire rental unit,2,1,2,81,32,1125,32,32,1125,1125,32,1125,1,0,0,0,206,38,5,0,4.62,4.72,4.61,4.75,4.81,4.56,4.43,0,1,1,0,0,0.31,0,0,1,3780,3738,190,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1444,54872,8.237743803890933
0,3,3,1,1,Rosemont-La Petite-Patrie,45.5467,-73.57182,Entire rental unit,5,3,3,160,31,1125,31,31,1125,1125,31,1125,1,0,0,0,132,15,0,0,4.92,4.77,4.69,5,5,4.85,4.92,1,3,3,0,0,0.13,0,0,1.5,3870,3599,528,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,225,3375,8.261268150577648
1,3,3,1,1,Le Plateau-Mont-Royal,45.53237,-73.57558,Entire rental unit,2,1,1,40,31,1125,31,31,1125,1125,31,1125,1,0,0,0,104,24,1,0,4.91,4.87,4.96,4.87,5,4.87,4.74,0,4,4,0,0,0.21,0,0,1,3767,3514,180,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,576,13824,8.234299635696253
0,1,1,1,1,Le Sud-Ouest,45.48956,-73.57042,Entire rental unit,4,2,2,119,3,730,3,3,730,730,3,730,1,0,0,0,0,9,0,0,5,4.89,4.44,4.33,4.89,4.56,4.56,0,1,1,0,0,0.08,0,0,1,3759,3635,3425,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,81,729,8.23217423638394
1,3,3,1,1,Le Plateau-Mont-Royal,45.52912,-73.57694,Entire condominium (condo),3,2,2,100,32,365,32,32,365,365,32,365,1,7,26,56,331,34,0,0,4.97,4.91,5,4.79,4.91,4.97,4.88,0,1,1,0,0,0.43,0,0,1,3756,2456,467,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1156,39304,8.231376045573969
1,17,17,1,1,Le Sud-Ouest,45.48177,-73.55727,Entire residential home,4,1,2,70,2,1125,2,5,1125,1125,3,1125,1,11,41,59,324,168,30,5,4.74,4.77,4.79,4.93,4.92,4.51,4.75,1,12,12,0,0,1.48,0,0,1,3821,3472,62,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,28224,4741632,8.248529124800218
0,1,1,1,1,Mercier-Hochelaga-Maisonneuve,45.54636,-73.54222,Entire rental unit,2,1,1,90,15,60,15,15,60,60,15,60,1,0,0,0,41,26,0,0,4.62,4.77,4.77,4.92,4.81,4.35,4.58,0,1,1,0,0,0.21,0,0,1,3740,3690,1135,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,676,17576,8.227108234348146
0,1,1,1,1,Le Plateau-Mont-Royal,45.51941,-73.57907,Entire rental unit,4,2,2,100,2,1125,2,2,1125,1125,2,1125,1,0,0,0,0,96,2,0,4.94,4.98,4.98,4.99,4.98,4.98,4.89,0,1,1,0,0,0.8,0,0,1,3736,3663,191,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,9216,884736,8.226038429485484
0,3,3,1,1,Rosemont-La Petite-Patrie,45.55232,-73.58254,Entire rental unit,5,3,3,150,31,1125,31,31,1125,1125,31,1125,1,0,0,0,133,9,2,0,4.78,5,4.89,5,4.89,4.89,5,1,3,3,0,0,0.22,0,0,1,3870,1279,121,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,81,729,8.261268150577648
0,2,2,1,1,Le Plateau-Mont-Royal,45.51898,-73.56871,Entire rental unit,4,2,2,140,31,1125,31,31,1125,1125,31,1125,1,30,60,90,365,11,0,0,4.7,5,4.9,4.8,4.9,4.9,4.7,1,1,1,0,0,0.1,0,0,2,3802,3501,802,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,121,1331,8.24354550792826
1,4,4,1,1,Villeray-Saint-Michel-Parc-Extension,45.55169,-73.60007,Entire rental unit,4,1,2,64,180,365,180,180,365,365,180,365,1,0,0,0,0,22,0,0,4.67,4.82,4.95,4.86,4.91,4.32,4.59,0,3,3,0,0,0.19,0,0,1,3689,3541,2371,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,484,10648,8.213381737034572
1,1,1,1,1,Le Plateau-Mont-Royal,45.52916,-73.57174,Entire loft,2,1,1,45,30,1125,30,30,1125,1125,30,1125,1,9,10,10,162,61,0,0,4.78,4.85,4.93,4.9,4.93,4.85,4.85,0,1,1,0,0,0.54,0,0,1,3662,3447,431,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,3721,226981,8.206037762778815
1,7,7,1,1,Le Plateau-Mont-Royal,45.52979,-73.58235,Entire rental unit,2,1,1,119,31,1125,31,31,1125,1125,31,1125,1,0,0,0,210,72,6,0,4.91,4.91,4.99,4.96,4.9,4.96,4.83,0,7,7,0,0,0.62,0,0,1,4019,3529,186,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,5184,373248,8.299037181613066
0,1,1,1,1,Le Plateau-Mont-Royal,45.51783,-73.58198,Entire loft,4,1,1,220,365,1125,365,365,1125,1125,365,1125,1,29,59,89,364,15,0,0,5,4.85,4.92,4.85,4.92,5,4.92,0,1,1,0,0,0.13,0,0,1,3629,3529,1680,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,225,3375,8.196987927258897
0,2,2,1,0,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46567,-73.61991,Entire rental unit,4,2,3,87,30,1125,30,30,1125,1125,30,1125,1,0,0,10,92,5,0,0,5,5,4.8,5,5,4.6,5,0,1,1,0,0,0.04,0,0,1,3620,3582,1711,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,25,125,8.19450550976564
1,3,3,1,1,Le Plateau-Mont-Royal,45.53103,-73.57404,Entire rental unit,2,1,1,40,240,1125,240,240,1125,1125,240,1125,1,0,0,0,201,25,0,0,4.48,4.65,4.48,4.83,4.87,4.91,4.32,0,4,4,0,0,0.22,0,0,1,3767,3528,618,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,625,15625,8.234299635696253
0,2,2,1,1,Le Sud-Ouest,45.4888,-73.57092,Entire condominium (condo),5,2,2,119,31,1125,31,31,1125,1125,31,1125,1,0,0,0,102,25,2,0,4.52,4.74,4.22,4.63,4.71,4.67,4.38,0,2,2,0,0,0.22,0,0,1.5,3611,3528,372,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,625,15625,8.192016914536875
0,2,2,1,1,Le Plateau-Mont-Royal,45.53484,-73.5841,Entire loft,2,1,1,140,2,31,2,2,31,31,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.5,3600,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,8.188966863648876
0,1,1,1,1,Rosemont-La Petite-Patrie,45.5519,-73.57544,Entire rental unit,2,1,1,45,30,1125,30,30,1125,1125,30,1125,1,0,0,0,224,33,1,0,4.67,4.65,4.58,4.9,4.9,4.55,4.65,0,2,2,0,0,0.29,0,0,1,3892,3530,161,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1089,35937,8.266935347610456
1,1,1,1,0,Rosemont-La Petite-Patrie,45.54702,-73.57514,Entire rental unit,2,1,1,75,32,1125,32,32,1125,1125,32,1125,1,0,0,0,224,389,3,1,4.88,4.95,4.91,4.95,4.93,4.59,4.88,0,1,1,0,0,3.32,0,0,1,3596,3576,84,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,151321,58863869,8.187855443695623
1,17,17,1,1,Verdun,45.46853,-73.57173,Entire rental unit,4,1,1,112,90,1125,90,90,1125,1125,90,1125,1,5,5,5,242,11,0,0,4.6,4.91,4.64,4.73,4.73,4.45,4.45,1,12,12,0,0,0.1,0,0,1,3821,3503,864,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,121,1331,8.248529124800218
0,4,4,1,1,Le Plateau-Mont-Royal,45.50841,-73.57701,Entire rental unit,4,2,2,100,30,120,30,30,120,120,30,120,1,9,31,31,306,93,0,0,4.16,4.16,3.98,4.49,4.57,4.76,4.34,0,5,5,0,0,0.8,0,0,1,3966,3549,516,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,8649,804357,8.28576542051433
0,1,1,1,1,Le Plateau-Mont-Royal,45.52177,-73.57444,Entire loft,2,1,1,49,30,365,30,30,365,365,30,365,1,0,0,0,254,132,0,0,4.74,4.81,4.88,4.85,4.73,4.83,4.73,0,2,2,0,0,1.15,0,0,1,3578,3503,767,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,17424,2299968,8.182838710766026
1,4,4,1,1,Rosemont-La Petite-Patrie,45.54984,-73.59965,Entire rental unit,5,3,4,137,5,60,5,5,60,60,5,60,1,0,0,0,0,6,0,0,4.17,4.83,4.83,5,5,4.5,4.33,1,3,3,0,0,0.06,0,0,1,3689,2879,915,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,36,216,8.213381737034572
